test_name,planner_name,num_agents,planning_time,plan_cost,num_collision_checks
test25,PRIORITIZED_PLANNING,8,5.31026,26.8606,49646
test26,PRIORITIZED_PLANNING,8,27.5182,39.3746,268271
test27,PRIORITIZED_PLANNING,8,30.9178,41.4167,278964
test28,PRIORITIZED_PLANNING,8,62.0018,inf,465668
test29,PRIORITIZED_PLANNING,8,66.8158,inf,623493
test30,PRIORITIZED_PLANNING,8,2.82041,inf,24874
test31,PRIORITIZED_PLANNING,8,80.4773,inf,749296
test32,PRIORITIZED_PLANNING,8,81.4417,inf,734138
test33,PRIORITIZED_PLANNING,8,67.84,inf,607029
test34,PRIORITIZED_PLANNING,8,0.715056,inf,6997
test35,PRIORITIZED_PLANNING,8,7.23893,35.9014,60863
test36,PRIORITIZED_PLANNING,8,54.1788,37.926,451294
test37,PRIORITIZED_PLANNING,8,72.9824,inf,681133
test38,PRIORITIZED_PLANNING,8,79.2177,inf,646608
test39,PRIORITIZED_PLANNING,8,117.158,inf,1016577
test40,PRIORITIZED_PLANNING,8,3.67785,inf,32924
test41,PRIORITIZED_PLANNING,8,0.533889,inf,4960
test42,PRIORITIZED_PLANNING,8,64.0718,inf,565721
test43,PRIORITIZED_PLANNING,8,60.2701,inf,612164
test44,PRIORITIZED_PLANNING,8,15.1346,32.3584,104351
test45,PRIORITIZED_PLANNING,8,15.2787,48.7645,108033
test46,PRIORITIZED_PLANNING,8,64.1038,inf,526099
test47,PRIORITIZED_PLANNING,8,73.7994,inf,545069
test48,PRIORITIZED_PLANNING,8,2.24267,inf,16133
test49,PRIORITIZED_PLANNING,8,60.2348,inf,478302
test20,RRT_CONNECT,8,0,inf,0
test21,RRT_CONNECT,8,0,inf,0
test22,RRT_CONNECT,8,0,inf,0
test23,RRT_CONNECT,8,0,inf,0
test24,RRT_CONNECT,8,0,inf,0
test25,RRT_CONNECT,8,0,inf,0
test26,RRT_CONNECT,8,0,inf,0
test27,RRT_CONNECT,8,0,inf,0
test28,RRT_CONNECT,8,0,inf,0
test29,RRT_CONNECT,8,0,inf,0
test30,RRT_CONNECT,8,0,inf,0
test31,RRT_CONNECT,8,0,inf,0
test32,RRT_CONNECT,8,0,inf,0
test33,RRT_CONNECT,8,0,inf,0
test34,RRT_CONNECT,8,0,inf,0
test35,RRT_CONNECT,8,0,inf,0
test36,RRT_CONNECT,8,0,inf,0
test37,RRT_CONNECT,8,0,inf,0
test38,RRT_CONNECT,8,0,inf,0
test39,RRT_CONNECT,8,0,inf,0
test40,RRT_CONNECT,8,0,inf,0
test41,RRT_CONNECT,8,0,inf,0
test42,RRT_CONNECT,8,0,inf,0
test43,RRT_CONNECT,8,0,inf,0
test44,RRT_CONNECT,8,0,inf,0
test45,RRT_CONNECT,8,0,inf,0
test46,RRT_CONNECT,8,0,inf,0
test47,RRT_CONNECT,8,0,inf,0
test48,RRT_CONNECT,8,0,inf,0
test49,RRT_CONNECT,8,0,inf,0
test20,PRM,8,0,inf,0
test21,PRM,8,0,inf,0
test22,PRM,8,0,inf,0
test23,PRM,8,0,inf,0
test24,PRM,8,0,inf,0
test25,PRM,8,0,inf,0
test26,PRM,8,0,inf,0
test27,PRM,8,0,inf,0
